registro,tipo_doc,canal,cod_dispositivo,num_trx,mnt_total_trx
98761842,1,CB,1104416653,1,552208326.5
80617425,1,CB,1076120916,10,5380604580.0
28795148,1,CB,1306014453,2,1306014453.0
72007674,1,CB,1104425222,6,3313275666.0
14103342,1,CB,1013419180,1,506709590.0
62853083,1,CB,1622720205,1,811360102.5
15080553,1,CB,1569918207,1,784959103.5
69930616,1,CB,1569918207,1,784959103.5
63104385,1,CB,1104427089,1,552213544.5
69374213,1,CB,1121218308,2,1121218308.0
82083075,1,CB,1076120915,3,1614181373.0
15829142,1,CB,1013419180,1,506709590.0
67435326,1,CB,1121218306,1,560609153.0
77526183,1,CB,2046826836,1,1023413418.0
89347945,1,CB,1178212787,13,7658383116.0
83833210,1,CB,1076120915,5,2690302288.0
70878512,1,CB,1104411063,1,552205531.5
18072789,1,CB,1622720295,1,811360147.5
61513758,1,CB,1622720087,1,811360043.5
14231538,1,CB,1104411063,1,552205531.5
93682898,1,CB,1554817970,2,1554817970.0
73689131,1,CB,1104416653,5,2761041633.0
63111853,1,CB,1007010073,7,3524535256.0
76263888,1,CB,1517217414,1,758608707.0
27003553,1,CB,1121218308,3,1681827462.0
11107144,1,CB,1121218307,1,560609153.5
91975439,1,CB,1622720354,1,811360177.0
62576913,1,CB,1076120918,7,3766423213.0
99845029,1,CB,1013416634,1,506708317.0
76186595,1,CB,1287214490,1,643607245.0
29506331,1,CB,1203621492,7,4212675222.0
90212837,1,CB,1472816882,2,1472816882.0
73054021,1,CB,1104414825,4,2208829650.0
15379747,1,CB,1013417797,4,2026835594.0
17272301,1,CB,1104421064,2,1104421064.0
11388120,1,CB,1104423593,1,552211796.5
87089061,1,CB,1076120915,2,1076120915.0
23752469,1,CB,1164115178,1,582057589.0
14384207,1,CB,1104425222,1,552212611.0
86045879,1,CB,1664119641,1,832059820.5
27001781,1,CB,1554817970,1,777408985.0
94730362,1,CB,1104414825,6,3313244475.0
12870270,1,CB,1104423593,1,552211796.5
73894256,1,CB,1121218306,1,560609153.0
87812390,1,CB,1104423593,1,552211796.5
29552123,1,CB,1104423593,1,552211796.5
14858759,1,CB,1622720249,1,811360124.5
26024481,1,CB,1065010658,3,1597515987.0
70266789,1,CB,1104421063,1,552210531.5
12087588,1,CB,1622720382,1,811360191.0
23698980,1,CB,1653819323,13,10749825600.0
65976588,1,CB,1554817970,1,777408985.0
79401222,1,CB,1122013093,1,561006546.5
26672148,1,CB,1076120916,2,1076120916.0
85480326,1,CB,1203621492,1,601810746.0
69943913,1,CB,1104421063,1,552210531.5
97895281,1,CB,1104427089,1,552213544.5
10233698,1,CB,1387715662,5,3469289155.0
68333923,1,CB,1121218308,2,1121218308.0
77820609,1,CB,1104418889,1,552209444.5
13163710,1,CB,1007010073,1,503505036.5
77112205,1,CB,1306014453,1,653007226.5
90994188,1,CB,1104416653,5,2761041633.0
66104444,1,CB,1013416636,9,4560374862.0
11568505,1,CB,1104421063,1,552210531.5
16713599,1,CB,1917524427,9,8628859922.0
14373470,1,CB,1104418889,1,552209444.5
92420864,1,CB,1104416653,1,552208326.5
69943913,1,CB,1104423595,4,2208847190.0
95094701,1,CB,1834123119,2,1834123119.0
78659635,1,CB,1099511014,1,549755507.0
79757007,1,CB,1622720354,1,811360177.0
12969521,1,CB,1622720411,1,811360205.5
93749748,1,CB,1013415256,1,506707628.0
79439764,1,CB,1435416261,6,4306248783.0
91917785,1,CB,1104418889,2,1104418889.0
23448351,1,CB,1582218380,68,53795424920.0
71085504,1,CB,1104418889,1,552209444.5
19748153,1,CB,1104418889,1,552209444.5
99310451,1,CB,1076121198,4,2152242396.0
77666820,1,CB,1309414541,3,1964121812.0
22887614,1,CB,1076120916,1,538060458.0
86761732,1,CB,1622720224,9,7302241008.0
77957056,1,CB,1121918142,5,2804795355.0
19556895,1,CB,1743521494,6,5230564482.0
80981874,1,CB,1104427089,1,552213544.5
92371733,1,CB,2006326179,1,1003163090.0
81948409,1,CB,1517217414,1,758608707.0
90486937,1,CB,1013416636,1,506708318.0
73868844,1,CB,1178212787,1,589106393.5
86675724,1,CB,1121218307,1,560609153.5
69475742,1,CB,1076121198,3,1614181797.0
10825873,1,CB,2087227453,1,1043613727.0
80367414,1,CB,1823722969,4,3647445938.0
75494595,1,CB,1104421063,1,552210531.5
89347945,1,CB,1622720197,2,1622720197.0
24281261,1,CB,1472816882,2,1472816882.0
18013505,1,CB,1104421064,5,2761052660.0
77732315,1,CB,1927926794,1,963963397.0
26214537,1,CB,1104423593,1,552211796.5
98739998,1,CB,1104418889,6,3313256667.0
99474068,1,CB,1007010073,4,2014020146.0
64944805,1,CB,1203621492,1,601810746.0
91397406,1,CB,1076120918,3,1614181377.0
96881231,1,CB,1582218380,1,791109190.0
19876396,1,CB,1104418889,1,552209444.5
28988649,1,CB,1296714287,1,648357143.5
22241380,1,CB,1104421063,1,552210531.5
10683282,1,CB,1554817970,1,777408985.0
22887614,1,CB,1917524427,1,958762213.5
27320938,1,CB,1092810948,2,1092810948.0
29770924,2,CB,2023526487,2,2023526487.0
70577458,1,CB,1582218380,1,791109190.0
13438538,1,CB,1405515925,2,1405515925.0
15829142,1,CB,1622720344,4,3245440688.0
80788827,1,CB,1076120916,3,1614181374.0
17630774,1,CB,1104418889,2,1104418889.0
12766506,1,CB,1622720368,3,2434080552.0
64145511,1,CB,1104421063,2,1104421063.0
18016661,1,CB,1104418889,1,552209444.5
15061010,1,CB,1121218308,6,3363654924.0
85888215,1,CB,1104427089,1,552213544.5
67019953,1,CB,1121218306,1,560609153.0
96936398,1,CB,1622720414,1,811360207.0
91059762,1,CB,1622719947,1,811359973.5
29135319,1,CB,1104416653,1,552208326.5
20651843,1,CB,1121218306,1,560609153.0
17773602,1,CB,2027626543,2,2027626543.0
90419262,1,CB,1102411471,3,1653617207.0
16682940,1,DISPENSADOR,4090,1,2045.0
17004891,1,DISPENSADOR,5375,3,8062.5
76514236,1,DISPENSADOR,6519,8,26076.0
70667487,1,DISPENSADOR,4909,5,12272.5
11989818,1,DISPENSADOR,1115,4,2230.0
78130815,1,DISPENSADOR,8061,1,4030.5
17327690,1,DISPENSADOR,5634,2,5634.0
70628296,1,DISPENSADOR,5859,1,2929.5
15838033,1,DISPENSADOR,2930,1,1465.0
65266843,1,MF,5210,1,2605.0
94671538,1,DISPENSADOR,1724,4,3448.0
14103870,1,DISPENSADOR,6384,20,63840.0
71423283,1,DISPENSADOR,5826,2,5826.0
66630391,1,DISPENSADOR,5825,5,14562.5
17271339,1,MF,5144,3,7716.0
97341059,1,DISPENSADOR,5631,6,16893.0
93214969,1,DISPENSADOR,2475,4,4950.0
85027981,1,DISPENSADOR,5876,1,2938.0
75459403,1,DISPENSADOR,2898,1,1449.0
13382392,1,DISPENSADOR,4853,4,9706.0
16521273,1,DISPENSADOR,2930,2,2930.0
66693592,1,DISPENSADOR,1459,3,2188.5
99189557,1,DISPENSADOR,1089,2,1089.0
13683692,1,MF,5144,2,5144.0
76040039,1,DISPENSADOR,1116,3,1674.0
12492165,1,DISPENSADOR,5824,1,2912.0
70523355,1,DISPENSADOR,1976,1,988.0
22954314,1,DISPENSADOR,5937,1,2968.5
89297942,1,MF,5123,1,2561.5
65325472,1,DISPENSADOR,1146,4,2292.0
90190520,1,DISPENSADOR,745,11,4097.5
24658692,1,DISPENSADOR,3245,2,3245.0
74619367,1,DISPENSADOR,4320,1,2160.0
77283102,1,DISPENSADOR,2862,1,1431.0
89179491,1,DISPENSADOR,2992,5,7480.0
88203768,1,DISPENSADOR,5497,2,5497.0
29050456,1,MF,5083,1,2541.5
23373412,1,DISPENSADOR,2376,2,2376.0
79466202,1,DISPENSADOR,4783,2,4783.0
96866233,1,DISPENSADOR,6298,2,6298.0
75869333,1,DISPENSADOR,3256,4,6512.0
92779041,1,MF,5086,2,5086.0
28307513,1,DISPENSADOR,2182,13,14183.0
12326401,1,DISPENSADOR,2136,5,5340.0
15350661,1,DISPENSADOR,5762,1,2881.0
24224418,1,DISPENSADOR,739,14,5173.0
10936185,1,DISPENSADOR,6549,2,6549.0
24828150,1,DISPENSADOR,1458,1,729.0
19654511,1,DISPENSADOR,4784,6,14352.0
16333957,1,DISPENSADOR,1089,1,544.5
88042132,1,DISPENSADOR,4317,1,2158.5
76328678,1,DISPENSADOR,1116,1,558.0
27283233,1,DISPENSADOR,3337,2,3337.0
14466808,1,DISPENSADOR,5977,1,2988.5
21075415,1,DISPENSADOR,747,3,1120.5
78453795,1,DISPENSADOR,6749,1,3374.5
72522736,1,MF,5083,1,2541.5
67873504,1,DISPENSADOR,1116,1,558.0
96814943,1,DISPENSADOR,3662,1,1831.0
88920321,1,DISPENSADOR,4362,1,2181.0
86958125,1,DISPENSADOR,6552,2,6552.0
89869808,1,DISPENSADOR,2536,2,2536.0
21441460,1,DISPENSADOR,4649,11,25569.5
77827882,1,DISPENSADOR,5407,3,8110.5
99629702,1,DISPENSADOR,8362,5,20905.0
97950546,1,MF,5218,12,31308.0
78954110,1,DISPENSADOR,2479,1,1239.5
62589643,1,DISPENSADOR,4909,38,93271.0
16301600,1,DISPENSADOR,2756,2,2756.0
86605227,1,DISPENSADOR,901,2,901.0
26709572,1,DISPENSADOR,746,5,1865.0
63307026,1,DISPENSADOR,745,1,372.5
24973199,1,DISPENSADOR,4036,10,20180.0
14751417,1,DISPENSADOR,8064,3,12096.0
15376680,1,MF,5157,3,7735.5
78374158,1,DISPENSADOR,6382,2,6382.0
17026479,1,DISPENSADOR,8064,6,24192.0
68557756,1,DISPENSADOR,2899,1,1449.5
25010998,1,DISPENSADOR,5537,6,16611.0
85888215,1,DISPENSADOR,5538,21,58149.0
72750337,1,DISPENSADOR,1146,2,1146.0
71423283,1,MF,5158,4,10316.0
13520017,1,CB,1076121198,1,538060599.0
64779969,1,CB,1622719971,2,1622719971.0
90408229,1,CB,1076121198,1,538060599.0
85888215,1,CB,1622720382,1,811360191.0
77269148,1,CB,1104416653,2,1104416653.0
22489310,1,CB,1076120915,8,4304483660.0
94730362,1,CB,1622720411,2,1622720411.0
15000573,1,CB,1121218307,2,1121218307.0
69526799,1,CB,1104421063,2,1104421063.0
74046968,1,CB,1076120918,1,538060459.0
25205097,1,CB,1772722045,1,886361022.5
66917663,1,CB,1121218307,1,560609153.5
67602365,1,CB,1013415248,1,506707624.0
29762721,1,CB,1164115178,1,582057589.0
15992855,1,CB,1888824023,37,34943244426.0
96936398,1,CB,1013415256,3,1520122884.0
64145511,1,CB,1121218306,1,560609153.0
12869198,1,CB,1772722045,3,2659083068.0
23752469,1,CB,1004710050,3,1507065075.0
16330597,1,CB,1104414825,1,552207412.5
66917663,1,CB,1104418889,10,5522094445.0
73813348,1,CB,1104421063,4,2208842126.0
78600809,1,CB,1076120916,4,2152241832.0
25530846,1,CB,1013417796,17,8614051266.0
69877243,1,CB,1121218308,1,560609154.0
91173293,1,CB,2075827274,1,1037913637.0
88587540,1,CB,1927926794,1,963963397.0
83952580,1,CB,1985925681,3,2978888522.0
92371733,1,CB,1102411043,2,1102411043.0
78271297,1,CB,1104418889,1,552209444.5
85888215,1,CB,1104416653,10,5522083265.0
24966109,1,CB,1104421063,1,552210531.5
87936234,1,CB,1104418889,5,2761047223.0
78902186,1,CB,1104418889,1,552209444.5
78390681,1,CB,1104423593,1,552211796.5
85170275,1,CB,1077710792,1,538855396.0
62406122,1,CB,1203621492,1,601810746.0
71423283,1,CB,1104421064,1,552210532.0
92053380,1,CB,1622720410,3,2434080615.0
71463457,1,CB,1605518630,1,802759315.0
13382507,1,CB,1104421063,1,552210531.5
10751993,1,CB,1104421063,2,1104421063.0
74022624,1,DISPENSADOR,1974,3,2961.0
29158845,1,DISPENSADOR,1157,2,1157.0
29883131,1,DISPENSADOR,2843,1,1421.5
12509303,1,DISPENSADOR,5600,1,2800.0
80617425,1,DISPENSADOR,5877,11,32323.5
67838898,1,DISPENSADOR,3254,2,3254.0
72612670,1,DISPENSADOR,4658,3,6987.0
67839571,1,DISPENSADOR,5859,1,2929.5
99697068,1,DISPENSADOR,5392,1,2696.0
17091084,1,DISPENSADOR,4192,17,35632.0
20165803,1,DISPENSADOR,4936,2,4936.0
18293312,1,DISPENSADOR,2861,2,2861.0
18989215,1,DISPENSADOR,5633,9,25348.5
73113126,1,DISPENSADOR,4320,1,2160.0
13597844,1,DISPENSADOR,4089,1,2044.5
61598519,1,DISPENSADOR,5788,1,2894.0
81307033,1,DISPENSADOR,2018,1,1009.0
89955629,1,DISPENSADOR,2019,16,16152.0
78954049,1,DISPENSADOR,4612,3,6918.0
80794444,1,DISPENSADOR,8122,4,16244.0
67873504,1,DISPENSADOR,5497,1,2748.5
13497879,1,DISPENSADOR,2752,1,1376.0
89759051,1,DISPENSADOR,8040,1,4020.0
13245278,1,DISPENSADOR,2930,1,1465.0
13060549,1,DISPENSADOR,1702,1,851.0
80332846,1,MF,5172,1,2586.0
79150437,1,DISPENSADOR,5538,3,8307.0
15591387,1,MF,5157,1,2578.5
93596051,1,DISPENSADOR,3044,4,6088.0
14116785,1,DISPENSADOR,5827,4,11654.0
15313335,1,DISPENSADOR,2532,2,2532.0
74448281,1,DISPENSADOR,1089,2,1089.0
15376680,1,DISPENSADOR,4784,13,31096.0
21117761,1,DISPENSADOR,8040,1,4020.0
18726766,1,DISPENSADOR,5375,5,13437.5
88824405,1,MF,6770,1,3385.0
15103640,1,DISPENSADOR,745,1,372.5
72707846,1,DISPENSADOR,2522,2,2522.0
65141845,1,DISPENSADOR,4658,1,2329.0
64287898,1,DISPENSADOR,8122,2,8122.0
14352480,1,DISPENSADOR,3941,5,9852.5
69943913,1,DISPENSADOR,1155,1,577.5
25900616,1,MF,5157,9,23206.5
76436338,1,DISPENSADOR,8251,1,4125.5
19654511,1,DISPENSADOR,1186,4,2372.0
97697079,1,DISPENSADOR,2750,1,1375.0
21465511,1,MF,5218,3,7827.0
19862763,1,DISPENSADOR,4909,1,2454.5
76328678,1,DISPENSADOR,5432,1,2716.0
75179861,1,DISPENSADOR,8031,1,4015.5
15038612,1,DISPENSADOR,2716,1,1358.0
25803698,1,DISPENSADOR,1155,1,577.5
74927148,1,DISPENSADOR,2138,3,3207.0
97483493,1,DISPENSADOR,2630,7,9205.0
11565472,1,DISPENSADOR,5633,1,2816.5
10785872,1,DISPENSADOR,5358,2,5358.0
19554035,1,DISPENSADOR,3662,1,1831.0
78559748,1,DISPENSADOR,1265,18,11385.0
86102120,1,DISPENSADOR,5407,4,10814.0
84731294,1,DISPENSADOR,2752,1,1376.0
93596051,1,MF,5204,1,2602.0
76267985,1,DISPENSADOR,2536,2,2536.0
24973199,1,DISPENSADOR,6549,3,9823.5
11033236,1,DISPENSADOR,5497,10,27485.0
74358519,1,MF,5023,1,2511.5
16713123,1,DISPENSADOR,4783,1,2391.5
68578200,1,DISPENSADOR,8031,1,4015.5
86865045,1,DISPENSADOR,5859,2,5859.0
20170824,1,DISPENSADOR,4776,5,11940.0
18386463,1,CB,1104425222,13,7178763943.0
85888215,1,CB,1013415256,2,1013415256.0
71085504,1,CB,1319414732,1,659707366.0
16225258,1,CB,1076120915,2,1076120915.0
74456330,1,CB,1104414825,14,7730903775.0
87128991,1,CB,1076121198,1,538060599.0
91047637,1,CB,1104423593,2,1104423593.0
78752702,1,CB,1076121198,3,1614181797.0
82694390,2,CB,1121218306,1,560609153.0
90419262,1,CB,1622720404,7,5679521414.0
27292411,1,CB,1121918142,2,1121918142.0
93214969,1,CB,1076121198,1,538060599.0
65034570,1,CB,1121218306,1,560609153.0
16045120,1,CB,1403815907,4,2807631814.0
13057729,1,CB,1622720364,11,8924962002.0
75307114,1,CB,1121218306,3,1681827459.0
78344194,1,CB,1076120916,1,538060458.0
91173293,1,CB,1104423595,1,552211797.5
15000573,1,CB,1102411471,1,551205735.5
10535220,1,CB,1076120915,1,538060457.5
12384395,1,CB,1104418889,1,552209444.5
90419262,1,CB,1436416272,1,718208136.0
75128116,1,CB,1104418889,1,552209444.5
87764684,1,CB,1104411063,18,9939699567.0
21983681,1,CB,1076120915,2,1076120915.0
11730121,1,CB,1076120915,1,538060457.5
16316599,1,CB,1622719965,1,811359982.5
92275153,1,CB,1121218306,2,1121218306.0
18332337,1,CB,1203621492,3,1805432238.0
19544645,1,CB,1203621492,1,601810746.0
89059001,1,CB,1121218306,1,560609153.0
66386847,1,CB,1104427089,1,552213544.5
65636284,1,CB,1111311895,1,555655947.5
96408236,1,CB,1104418889,1,552209444.5
24546407,1,CB,1387715662,1,693857831.0
17162059,1,CB,1622720205,2,1622720205.0
61670518,1,CB,1013419180,4,2026838360.0
70262759,1,CB,1013416636,1,506708318.0
99900419,1,CB,1104421063,6,3313263189.0
70657701,1,CB,1121218307,13,7287918996.0
80981874,1,CB,1306014453,1,653007226.5
68775344,1,CB,1076120915,1,538060457.5
89038053,1,CB,1013416598,1,506708299.0
78613004,1,CB,1121218307,1,560609153.5
19418149,1,CB,1361415303,7,4764953561.0
90527604,1,CB,1104414825,5,2761037063.0
13844183,1,CB,1823422966,3,2735134449.0
86811473,1,CB,1076121198,3,1614181797.0
24868054,1,DISPENSADOR,2899,1,1449.5
13961241,1,DISPENSADOR,6311,2,6311.0
92275153,1,MF,5226,1,2613.0
64100937,1,DISPENSADOR,1147,2,1147.0
20414756,1,DISPENSADOR,1146,1,573.0
77565496,1,DISPENSADOR,1660,7,5810.0
84545307,1,DISPENSADOR,8362,2,8362.0
22869811,1,DISPENSADOR,6384,6,19152.0
71741692,1,DISPENSADOR,2752,3,4128.0
23150126,1,MF,5158,1,2579.0
72803309,1,DISPENSADOR,6312,1,3156.0
99458668,1,DISPENSADOR,5538,5,13845.0
19523176,1,DISPENSADOR,5631,8,22524.0
23243654,1,DISPENSADOR,6049,56,169372.0
14751417,1,DISPENSADOR,1147,1,573.5
10936185,1,DISPENSADOR,2753,1,1376.5
23695468,1,DISPENSADOR,8332,3,12498.0
70474672,1,DISPENSADOR,1266,1,633.0
77055023,1,DISPENSADOR,5877,1,2938.5
61723240,1,DISPENSADOR,2753,4,5506.0
19942304,1,DISPENSADOR,5633,2,5633.0
88264267,1,DISPENSADOR,3256,1,1628.0
78645020,1,DISPENSADOR,4783,6,14349.0
60230494,1,DISPENSADOR,8332,1,4166.0
77082247,1,DISPENSADOR,5407,2,5407.0
91793261,1,DISPENSADOR,6749,1,3374.5
19371227,1,DISPENSADOR,2785,9,12532.5
12000148,1,DISPENSADOR,4091,2,4091.0
25055568,1,DISPENSADOR,2134,1,1067.0
84024073,1,DISPENSADOR,5788,1,2894.0
72835211,1,DISPENSADOR,3588,1,1794.0
77718582,1,DISPENSADOR,5787,1,2893.5
83004238,1,DISPENSADOR,6311,5,15777.5
16601263,1,DISPENSADOR,6605,1,3302.5
74379981,1,DISPENSADOR,2988,13,19422.0
27640987,1,DISPENSADOR,2630,3,3945.0
70752485,1,DISPENSADOR,4135,1,2067.5
88916435,1,DISPENSADOR,5394,2,5394.0
74772176,1,DISPENSADOR,1147,5,2867.5
23302247,1,DISPENSADOR,4091,1,2045.5
19464206,1,DISPENSADOR,1147,4,2294.0
98930884,1,MF,5024,6,15072.0
91863695,1,DISPENSADOR,2775,1,1387.5
24828124,1,DISPENSADOR,2752,2,2752.0
19731031,1,DISPENSADOR,3662,3,5493.0
92132437,1,DISPENSADOR,4464,1,2232.0
71895781,1,DISPENSADOR,1089,10,5445.0
12168535,1,DISPENSADOR,2199,6,6597.0
15629520,1,DISPENSADOR,6519,1,3259.5
28011738,1,DISPENSADOR,3662,6,10986.0
79656882,1,DISPENSADOR,4612,4,9224.0
85853066,2,DISPENSADOR,2199,4,4398.0
21982286,1,DISPENSADOR,5977,2,5977.0
19406310,1,MF,5204,1,2602.0
70494048,1,DISPENSADOR,1147,1,573.5
17229242,1,DISPENSADOR,8071,3,12106.5
12139508,1,DISPENSADOR,900,9,4050.0
14867083,1,DISPENSADOR,5937,5,14842.5
18138185,1,DISPENSADOR,5432,50,135800.0
68377682,1,DISPENSADOR,1115,3,1672.5
17765351,1,DISPENSADOR,2775,16,22200.0
19725681,1,DISPENSADOR,1660,5,4150.0
14000108,1,DISPENSADOR,2751,3,4126.5
83968250,1,DISPENSADOR,2992,2,2992.0
96466609,1,DISPENSADOR,1146,3,1719.0
23048083,1,DISPENSADOR,4784,2,4784.0
18436210,1,DISPENSADOR,6549,1,3274.5
82906796,1,DISPENSADOR,3941,2,3941.0
19372828,1,DISPENSADOR,4317,3,6475.5
12517208,1,DISPENSADOR,901,1,450.5
91398927,1,DISPENSADOR,8031,3,12046.5
72319649,1,DISPENSADOR,747,1,373.5
89252552,1,DISPENSADOR,8064,14,56448.0
60960760,1,DISPENSADOR,1157,2,1157.0
16979889,1,DISPENSADOR,4179,1,2089.5
70052072,1,DISPENSADOR,1660,3,2490.0
84598150,1,DISPENSADOR,6749,3,10123.5
26288112,1,DISPENSADOR,8332,3,12498.0
69486981,1,DISPENSADOR,5632,2,5632.0
28303764,1,DISPENSADOR,2751,5,6877.5
78521369,1,DISPENSADOR,2753,4,5506.0
72111682,1,DISPENSADOR,1155,1,577.5
20615346,1,DISPENSADOR,4909,2,4909.0
19406310,1,DISPENSADOR,4853,1,2426.5
17070266,1,DISPENSADOR,4093,3,6139.5
75118113,1,DISPENSADOR,2930,1,1465.0
96136124,1,DISPENSADOR,620,3,930.0
25428517,1,DISPENSADOR,4090,2,4090.0
29520547,1,DISPENSADOR,1265,4,2530.0
75178870,1,DISPENSADOR,8362,5,20905.0
96082432,1,DISPENSADOR,5859,1,2929.5
91219655,1,DISPENSADOR,2532,4,5064.0
73692184,1,DISPENSADOR,1660,6,4980.0
78657178,1,DISPENSADOR,3925,6,11775.0
84978342,1,DISPENSADOR,8061,2,8061.0
28728386,1,DISPENSADOR,640,2,640.0
61691805,1,DISPENSADOR,4936,3,7404.0
80757811,1,DISPENSADOR,4909,1,2454.5
73446651,1,DISPENSADOR,5537,1,2768.5
73844247,1,MF,5203,7,18210.5
27851806,1,MF,5172,2,5172.0
76514236,1,DISPENSADOR,1669,2,1669.0
90363605,1,DISPENSADOR,2337,6,7011.0
90494457,1,DISPENSADOR,5538,1,2769.0
70900033,1,DISPENSADOR,2522,1,1261.0
16702400,1,DISPENSADOR,3588,2,3588.0
96956404,1,DISPENSADOR,4835,1,2417.5
92132437,1,DISPENSADOR,744,12,4464.0
74940735,1,DISPENSADOR,1116,3,1674.0
12000148,1,DISPENSADOR,4090,4,8180.0
86565035,1,DISPENSADOR,1089,2,1089.0
64936251,1,DISPENSADOR,5519,2,5519.0
84307323,1,DISPENSADOR,2536,21,26628.0
22111703,1,DISPENSADOR,4320,1,2160.0
88291107,1,DISPENSADOR,5787,8,23148.0
94594243,1,DISPENSADOR,4853,3,7279.5
72908728,1,DISPENSADOR,1970,8,7880.0
70910460,1,DISPENSADOR,5859,3,8788.5
74187048,1,DISPENSADOR,739,19,7020.5
18721914,1,DISPENSADOR,6298,4,12596.0
75853164,1,DISPENSADOR,4649,5,11622.5
18386463,1,DISPENSADOR,2093,2,2093.0
70736565,1,DISPENSADOR,4776,3,7164.0
91739543,1,DISPENSADOR,1147,4,2294.0
19218540,1,DISPENSADOR,2785,1,1392.5
65266843,1,DISPENSADOR,1458,2,1458.0
78456063,1,DISPENSADOR,3044,2,3044.0
85888215,1,DISPENSADOR,5462,2,5462.0
17646938,1,DISPENSADOR,1156,1,578.0
10438333,1,DISPENSADOR,5826,2,5826.0
10083635,1,DISPENSADOR,6548,2,6548.0
13123924,1,DISPENSADOR,2138,1,1069.0
79757007,1,DISPENSADOR,600,1,300.0
86932247,1,DISPENSADOR,6519,1,3259.5
12435542,1,DISPENSADOR,900,3,1350.0
71797250,1,DISPENSADOR,1115,1,557.5
97722129,1,DISPENSADOR,3588,1,1794.0
80378602,1,DISPENSADOR,2899,1,1449.5
79761620,1,DISPENSADOR,2522,1,1261.0
90394771,1,DISPENSADOR,4320,1,2160.0
12345618,1,DISPENSADOR,5859,1,2929.5
95464058,1,DISPENSADOR,2756,3,4134.0
19654511,1,DISPENSADOR,5392,22,59312.0
91579116,1,DISPENSADOR,1976,2,1976.0
78474617,1,DISPENSADOR,1117,3,1675.5
60755311,1,DISPENSADOR,2862,12,17172.0
14838522,1,DISPENSADOR,8332,1,4166.0
22112262,1,DISPENSADOR,6311,1,3155.5
12842611,1,DISPENSADOR,4464,1,2232.0
28523958,1,DISPENSADOR,5631,3,8446.5
65063295,1,DISPENSADOR,5719,1,2859.5
64386235,1,DISPENSADOR,900,3,1350.0
16799146,1,DISPENSADOR,8061,1,4030.5
17102073,1,DISPENSADOR,2752,2,2752.0
91779397,1,DISPENSADOR,2930,5,7325.0
84114089,1,DISPENSADOR,4776,8,19104.0
14537118,1,DISPENSADOR,8031,68,273054.0
14116785,1,DISPENSADOR,8352,6,25056.0
86991284,1,DISPENSADOR,2182,9,9819.0
67270864,1,DISPENSADOR,1187,1,593.5
99590243,1,DISPENSADOR,2751,1,1375.5
77755130,1,DISPENSADOR,6550,2,6550.0
71191992,1,DISPENSADOR,1119,1,559.5
60351015,1,DISPENSADOR,8071,2,8071.0
89684302,1,DISPENSADOR,603,1,301.5
22150158,1,DISPENSADOR,5497,1,2748.5
68312609,1,DISPENSADOR,6312,1,3156.0
95450315,1,DISPENSADOR,2861,2,2861.0
71294926,1,DISPENSADOR,5394,3,8091.0
78657178,1,DISPENSADOR,5560,3,8340.0
85147383,1,DISPENSADOR,3245,4,6490.0
97594497,1,DISPENSADOR,6519,2,6519.0
27322285,1,DISPENSADOR,2475,2,2475.0
88124683,1,DISPENSADOR,4596,14,32172.0
11290835,1,DISPENSADOR,4783,1,2391.5
65605062,1,DISPENSADOR,5358,1,2679.0
22150158,1,DISPENSADOR,1974,3,2961.0
26309210,1,MF,5083,1,2541.5
12678296,1,DISPENSADOR,1265,3,1897.5
91118019,1,DISPENSADOR,4091,1,2045.5
79796410,1,DISPENSADOR,5827,4,11654.0
83004238,1,DISPENSADOR,4000,4,8000.0
11470588,1,DISPENSADOR,5421,2,5421.0
16146309,1,MF,5083,1,2541.5
84283888,1,DISPENSADOR,6442,3,9663.0
11609481,1,DISPENSADOR,746,1,373.0
86614154,1,MF,5172,1,2586.0
96814943,1,DISPENSADOR,1975,1,987.5
78469957,1,MF,5157,2,5157.0
92795832,1,DISPENSADOR,5825,1,2912.5
91167852,1,DISPENSADOR,8062,6,24186.0
15849426,1,DISPENSADOR,1970,2,1970.0
72143313,1,DISPENSADOR,4776,2,4776.0
70109577,1,DISPENSADOR,5787,5,14467.5
69200616,1,DISPENSADOR,4320,11,23760.0
60522022,1,DISPENSADOR,5788,3,8682.0
17242008,1,MF,5210,1,2605.0
10372945,1,DISPENSADOR,3925,17,33362.5
74648242,1,DISPENSADOR,4179,13,27163.5
10378283,1,DISPENSADOR,2017,1,1008.5
88566968,1,DISPENSADOR,1975,1,987.5
28484013,1,MF,5226,1,2613.0
22348044,1,DISPENSADOR,6573,8,26292.0
13769780,1,DISPENSADOR,1155,5,2887.5
76365236,1,MF,5006,1,2503.0
62336696,1,DISPENSADOR,6312,2,6312.0
78271297,1,DISPENSADOR,5826,14,40782.0
74443904,1,DISPENSADOR,1146,2,1146.0
81596052,1,DISPENSADOR,5537,4,11074.0
17162059,1,DISPENSADOR,1146,1,573.0
18099673,2,DISPENSADOR,5860,2,5860.0
92076299,1,MF,5210,1,2605.0
29834489,1,DISPENSADOR,8352,1,4176.0
96866233,1,DISPENSADOR,3256,6,9768.0
67939083,1,DISPENSADOR,2992,17,25432.0
12492165,1,DISPENSADOR,640,3,960.0
77835862,1,DISPENSADOR,2992,2,2992.0
74810797,1,DISPENSADOR,1146,1,573.0
16721270,1,DISPENSADOR,5762,6,17286.0
96866233,1,DISPENSADOR,2988,1,1494.0
